,,,,,,,,,,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago
Ensino Fundamental,2.270,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO ,220,Indenizações e Restituições Trabalhistas,15001,"R$ 200.000,00",,"R$ 3.502,77","R$ 196.497,23","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Fundamental,2.270,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO ,222,Materiais de Consumo,15001,"R$ 480.000,00",,,"R$ 283.681,10","R$ 189.830,90","R$ 0,00","R$ 0,00","R$ 6.488,00","R$ 34.754,30","R$ 26.061,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 196.318,90","R$ 34.754,30","R$ 26.061,00"
Ensino Fundamental,2.270,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO ,224,Serviços de Terceiros PJ,15001,"R$ 60.000,00",,,"R$ 38.377,00","R$ 7.534,00","R$ 0,00","R$ 0,00","R$ 14.089,00","R$ 2.811,99","R$ 595,83",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 21.623,00","R$ 2.811,99","R$ 595,83"
Ensino Fundamental,2.270,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO ,225,Auxílio-alimentação,15001,"R$ 53.000,00",,,"R$ 49.765,00","R$ 1.035,00","R$ 1.035,00","R$ 1.035,00","R$ 2.200,00","R$ 2.200,00","R$ 2.200,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 3.235,00","R$ 3.235,00","R$ 3.235,00"
Ensino Fundamental,2.270,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO ,226,Equipamentos e Materiais Permanentes ,15001,"R$ 5.000,00",,,"R$ 5.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Fundamental,2.270,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO ,222,Materiais de Consumo,1550,"R$ 100.000,00",,"R$ 2.156,00","R$ 69.028,75","R$ 12.975,25","R$ 0,00","R$ 0,00","R$ 15.840,00","R$ 9.235,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 28.815,25","R$ 9.235,00","R$ 0,00"
Ensino Fundamental,2.272,"AQUISIÇÃO DE UNIFORMES, KIT ESCOLAR P/ ALUNOS DA REDE PÚBLICA MUNICIPAL ",227,Materiais de Consumo,1500,"R$ 200.000,00",,,"R$ 113.066,41","R$ 86.933,59","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 86.933,59","R$ 0,00","R$ 0,00"
Ensino Fundamental,2.272,"AQUISIÇÃO DE UNIFORMES, KIT ESCOLAR P/ ALUNOS DA REDE PÚBLICA MUNICIPAL ",227,Materiais de Consumo,1550,"R$ 150.000,00",,,"R$ 4.064,07","R$ 145.935,93","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 145.935,93","R$ 0,00","R$ 0,00"
Educação Infantil ,2.273,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO ,230,Vencimentos e Vantagens Fixas - Pessoal Civil,1500,"R$ 113.000,00",,,"R$ 113.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Educação Infantil ,2.273,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO ,231,Obrigações Patronais,1500,"R$ 18.000,00",,,"R$ 17.555,12","R$ 23,07","R$ 23,07","R$ 0,00","R$ 421,81","R$ 421,81","R$ 23,07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 444,88","R$ 444,88","R$ 23,07"
Educação Infantil ,2.273,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO ,232,Outras Despesas Variáveis - Pessoal Civil,1500,"R$ 500,00",,,"R$ 500,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Educação Infantil ,2.273,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO ,233,Indenizações e Restituições Trabalhistas,1500,"R$ 1.000,00","R$ 29.686,21",,"R$ 0,00","R$ 4.502,77","R$ 4.502,77","R$ 0,00","R$ 26.183,44","R$ 26.183,44","R$ 30.510,29",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 30.686,21","R$ 30.686,21","R$ 30.510,29"
Educação Infantil ,2.273,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO ,235,Materiais de Consumo,1500,"R$ 3.000,00",,,"R$ 1.985,80","R$ 1.014,20","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 1.014,20","R$ 0,00","R$ 0,00"
Educação Infantil ,2.273,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO ,237,Serviços de Terceiros PJ,1500,"R$ 20.000,00",,"R$ 20.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Educação Infantil ,2.273,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO ,238,Auxílio-alimentação,1500,"R$ 1.800,00",,,"R$ 1.800,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Educação Infantil ,2.273,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO ,229,Contratação por tempo Determinado,15001,"R$ 350.000,00",,,"R$ 339.130,46","R$ 2.865,39","R$ 2.865,39","R$ 2.447,50","R$ 8.004,15","R$ 8.004,15","R$ 7.254,75",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 10.869,54","R$ 10.869,54","R$ 9.702,25"
Educação Infantil ,2.273,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO ,230,Vencimentos e Vantagens Fixas - Pessoal Civil,15001,"R$ 1.400.000,00",,,"R$ 1.264.214,64","R$ 48.049,68","R$ 48.049,68","R$ 47.924,73","R$ 87.735,68","R$ 87.735,68","R$ 87.860,63",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 135.785,36","R$ 135.785,36","R$ 135.785,36"
Educação Infantil ,2.273,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO ,231,Obrigações Patronais,15001,"R$ 170.000,00",,,"R$ 144.203,46","R$ 9.649,47","R$ 9.649,47","R$ 202,62","R$ 16.147,07","R$ 16.147,07","R$ 9.712,51",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 25.796,54","R$ 25.796,54","R$ 9.915,13"
Educação Infantil ,2.273,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO ,232,Outras Despesas Variáveis - Pessoal Civil,15001,"R$ 7.000,00",,,"R$ 6.507,98","R$ 0,00","R$ 0,00","R$ 0,00","R$ 492,02","R$ 492,02","R$ 492,02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 492,02","R$ 492,02","R$ 492,02"
Educação Infantil ,2.273,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO ,233,Indenizações e Restituições Trabalhistas,15001,"R$ 150.000,00",,"R$ 26.539,24","R$ 123.460,76","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Educação Infantil ,2.273,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO ,234,Diárias - Pessoal Civil,15001,"R$ 1.000,00",,,"R$ 1.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Educação Infantil ,2.273,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO ,235,Materiais de Consumo,15001,"R$ 200.000,00",,,"R$ 113.746,10","R$ 79.393,25","R$ 0,00","R$ 0,00","R$ 6.860,65","R$ 6.630,80","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 86.253,90","R$ 6.630,80","R$ 0,00"
Educação Infantil ,2.273,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO ,236,Serviços de Terceiro PF ,15001,"R$ 5.000,00",,,"R$ 5.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Educação Infantil ,2.273,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO ,237,Serviços de Terceiros PJ,15001,"R$ 0,00","R$ 20.000,00",,"R$ 12.306,00","R$ 3.894,00","R$ 0,00","R$ 0,00","R$ 3.800,00","R$ 959,45","R$ 298,49",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 7.694,00","R$ 959,45","R$ 298,49"
Educação Infantil ,2.273,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO ,238,Auxílio-alimentação,15001,"R$ 42.000,00",,,"R$ 33.303,07","R$ 3.000,00","R$ 3.000,00","R$ 3.000,00","R$ 5.696,93","R$ 5.696,93","R$ 5.696,93",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 8.696,93","R$ 8.696,93","R$ 8.696,93"
Educação Infantil ,2.273,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO ,239,Equipamentos e Materiais Permanentes ,15001,"R$ 10.000,00",,,"R$ 1.182,97","R$ 8.666,99","R$ 0,00","R$ 0,00","R$ 150,04","R$ 5.860,00","R$ 5.860,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 8.817,03","R$ 5.860,00","R$ 5.860,00"
Educação Infantil ,2.274,"AQUISIÇÃO DE UNIFORMES, KIT ESCOLAR P/ ALUNOS DA REDE PÚBLICA MUNICIPAL ",240,Materiais de Consumo,1500,"R$ 205.000,00",,,"R$ 105.147,83","R$ 99.852,17","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 99.852,17","R$ 0,00","R$ 0,00"
Educação Infantil ,2.274,"AQUISIÇÃO DE UNIFORMES, KIT ESCOLAR P/ ALUNOS DA REDE PÚBLICA MUNICIPAL ",240,Materiais de Consumo,1550,"R$ 60.000,00",,,"R$ 557,69","R$ 59.442,31","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 59.442,31","R$ 0,00","R$ 0,00"
Ensino Fundamental,1.101,ESTRUTURAÇÃO DA REDE PÚBLICA MUNICIPAL ,245,Obras e Instalações ,15403,"R$ 50.000,00",,,"R$ 50.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Fundamental,1.101,ESTRUTURAÇÃO DA REDE PÚBLICA MUNICIPAL ,246,Equipamentos e Materiais Permanentes ,15403,"R$ 30.000,00",,,"R$ 20.623,01","R$ 9.376,99","R$ 0,00","R$ 0,00","R$ 0,00","R$ 5.860,00","R$ 51,12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 9.376,99","R$ 5.860,00","R$ 51,12"
Educação Infantil ,1.102,ESTRUTURAÇÃO DA REDE PÚBLICA MUNICIPAL ,255,Obras e Instalações ,15403,"R$ 50.000,00",,,"R$ 50.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Educação Infantil ,1.102,ESTRUTURAÇÃO DA REDE PÚBLICA MUNICIPAL ,256,Equipamentos e Materiais Permanentes ,15403,"R$ 10.000,00",,,"R$ 10.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Educação Infantil ,2.226,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO ,257,Materiais de Consumo,15403,"R$ 100.000,00",,,"R$ 85.021,64","R$ 14.978,36","R$ 0,00","R$ 0,00","R$ 0,00","R$ 4.050,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 14.978,36","R$ 4.050,00","R$ 0,00"
Educação Infantil ,2.226,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO ,288,Serviços de Terceiros PJ,15403,"R$ 30.000,00",,,"R$ 30.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Educação Infantil ,2.227,REMUNERAÇÃO DOS PROFISSIONAIS DA EDUCAÇÃO,264,Auxílio-alimentação,15403,"R$ 120.600,00",,,"R$ 109.198,63","R$ 5.250,00","R$ 5.250,00","R$ 5.250,00","R$ 6.151,37","R$ 6.151,37","R$ 6.151,37",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 11.401,37","R$ 11.401,37","R$ 11.401,37"
Educação Infantil ,2.227,REMUNERAÇÃO DOS PROFISSIONAIS DA EDUCAÇÃO,259,Contratação por tempo Determinado,15407,"R$ 800.000,00",,,"R$ 779.603,15","R$ 0,00","R$ 0,00","R$ 0,00","R$ 20.396,85","R$ 20.396,85","R$ 17.422,21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 20.396,85","R$ 20.396,85","R$ 17.422,21"
Educação Infantil ,2.227,REMUNERAÇÃO DOS PROFISSIONAIS DA EDUCAÇÃO,260,Vencimentos e Vantagens Fixas - Pessoal Civil,15407,"R$ 3.500.000,00",,,"R$ 3.029.698,58","R$ 229.906,59","R$ 229.906,59","R$ 229.906,59","R$ 240.394,83","R$ 240.394,83","R$ 240.394,83",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 470.301,42","R$ 470.301,42","R$ 470.301,42"
Educação Infantil ,2.227,REMUNERAÇÃO DOS PROFISSIONAIS DA EDUCAÇÃO,261,Obrigações Patronais,15407,"R$ 800.000,00",,,"R$ 719.133,20","R$ 39.584,46","R$ 39.584,46","R$ 472,79","R$ 41.282,34","R$ 41.282,34","R$ 39.314,29",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 80.866,80","R$ 80.866,80","R$ 39.787,08"
Educação Infantil ,2.227,REMUNERAÇÃO DOS PROFISSIONAIS DA EDUCAÇÃO,262,Outras Despesas Variáveis - Pessoal Civil,15407,"R$ 10.000,00",,,"R$ 10.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Educação Infantil ,2.227,REMUNERAÇÃO DOS PROFISSIONAIS DA EDUCAÇÃO,263,Indenizações e Restituições Trabalhistas,15407,"R$ 1.000,00",,,"R$ 1.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Fundamental,2.248,REMUNERAÇÃO DOS PROFISSIONAIS DA EDUCAÇÃO,252,Auxílio-alimentação,15403,"R$ 100.000,00",,,"R$ 73.240,00","R$ 11.050,00","R$ 11.050,00","R$ 11.050,00","R$ 15.710,00","R$ 15.710,00","R$ 15.710,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 26.760,00","R$ 26.760,00","R$ 26.760,00"
Ensino Fundamental,2.248,REMUNERAÇÃO DOS PROFISSIONAIS DA EDUCAÇÃO,247,Contratação por tempo Determinado,15407,"R$ 800.000,00",,,"R$ 730.547,29","R$ 0,00","R$ 0,00","R$ 0,00","R$ 69.452,71","R$ 69.452,71","R$ 59.323,87",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 69.452,71","R$ 69.452,71","R$ 59.323,87"
Ensino Fundamental,2.248,REMUNERAÇÃO DOS PROFISSIONAIS DA EDUCAÇÃO,248,Vencimentos e Vantagens Fixas - Pessoal Civil,15407,"R$ 5.900.000,00",,,"R$ 4.932.710,78","R$ 442.624,04","R$ 442.624,04","R$ 442.624,04","R$ 524.665,18","R$ 524.665,18","R$ 524.665,18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 967.289,22","R$ 967.289,22","R$ 967.289,22"
Ensino Fundamental,2.248,REMUNERAÇÃO DOS PROFISSIONAIS DA EDUCAÇÃO,249,Obrigações Patronais,15407,"R$ 800.000,00",,,"R$ 630.856,53","R$ 77.643,92","R$ 77.643,92","R$ 2.350,45","R$ 91.499,55","R$ 91.499,55","R$ 75.293,47",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 169.143,47","R$ 169.143,47","R$ 77.643,92"
Ensino Fundamental,2.248,REMUNERAÇÃO DOS PROFISSIONAIS DA EDUCAÇÃO,250,Outras Despesas Variáveis - Pessoal Civil,15407,"R$ 6.000,00",,,"R$ 3.455,21","R$ 1.190,67","R$ 1.190,67","R$ 1.190,67","R$ 1.354,12","R$ 1.354,12","R$ 1.354,12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 2.544,79","R$ 2.544,79","R$ 2.544,79"
Ensino Fundamental,2.248,REMUNERAÇÃO DOS PROFISSIONAIS DA EDUCAÇÃO,251,Indenizações e Restituições Trabalhistas,15407,"R$ 500,00",,,"R$ 500,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Geral,2.250,MANUTENÇÃO DO TRANSPORTE ESCOLAR ,243,Materiais de Consumo,15403,"R$ 5.000,00",,,"R$ 5.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
