,,,,,,,,,,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago
Ensino Geral,2.250,MANUTENÇÃO DO TRANSPORTE ESCOLAR ,244,Serviços de Terceiros PJ,15403,"R$ 5.000,00",,,"R$ 5.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Geral,2.275, MANUTENÇÃO DO CONSELHO DE ACOMPANHAMENTO E CONTROLE SOCIAL DO FUNDEB,241,Materiais de Consumo,15403,"R$ 500,00",,,"R$ 500,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Geral,2.275, MANUTENÇÃO DO CONSELHO DE ACOMPANHAMENTO E CONTROLE SOCIAL DO FUNDEB,242,Serviços de Terceiros PJ,15403,"R$ 1.000,00",,,"R$ 1.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Fundamental,2.276,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO ,253,Materiais de Consumo,15403,"R$ 5.000,00",,,"R$ 5.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Fundamental,2.276,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO ,254,Serviços de Terceiros PJ,15403,"R$ 5.000,00",,,"R$ 5.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Geral,101,SUBVENÇÃO A ASSOCIAÇÃO DOS ESTUDANTES DE ALPINÓPOLIS,284,Subvenções Sociais ,1500,"R$ 500.000,00",,,"R$ 500.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Fundamental,1.104, EQUIPAMENTOS NECESSÁRIOS AO ENSINO ,277,Equipamentos e Materiais Permanentes ,1550,"R$ 30.000,00","R$ 2.156,00",,"R$ 1.400,00","R$ 30.756,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 17.565,00","R$ 153,36",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 30.756,00","R$ 17.565,00","R$ 153,36"
Educação Infantil ,1.125, EQUIPAMENTOS NECESSÁRIOS AO ENSINO ,288,Equipamentos e Materiais Permanentes ,1550,"R$ 30.000,00",,,"R$ 10.221,01","R$ 19.778,99","R$ 0,00","R$ 0,00","R$ 0,00","R$ 11.705,00","R$ 102,24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 19.778,99","R$ 11.705,00","R$ 102,24"
Educação Infantil ,1.125, EQUIPAMENTOS NECESSÁRIOS AO ENSINO ,288,Equipamentos e Materiais Permanentes ,2550,"R$ 0,00","R$ 23.738,83",,"R$ 0,00","R$ 23.738,83","R$ 0,00","R$ 0,00","R$ 0,00","R$ 4.260,00","R$ 51,12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 23.738,83","R$ 4.260,00","R$ 51,12"
Educação Infantil ,1.128, AQUISIÇÃO DE MOBILIARIO E EQUIPAMENTO ESCOLAR,280,Equipamentos e Materiais Permanentes ,15001,"R$ 5.000,00",,,"R$ 5.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Fundamental,1.134,OBRAS DE REFORMA DE ESCOLAS MUNICIPAIS ENSINO FUNDAMENTAL,701,Obras e Instalações ,15001,"R$ 0,00","R$ 175.485,63",,"R$ 175.485,63","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Fundamental,1.134,OBRAS DE REFORMA DE ESCOLAS MUNICIPAIS ENSINO FUNDAMENTAL,701,Obras e Instalações ,2571,"R$ 0,00","R$ 1.100.000,00",,"R$ 1.100.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Educação Infantil ,1.135,OBRAS DE REFORMA DE ESCOLAS MUNICIPAIS EDUCAÇÃO INFANTIL,702,Obras e Instalações ,15001,"R$ 0,00","R$ 13.242,03",,"R$ 13.242,03","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Educação Infantil ,1.135,OBRAS DE REFORMA DE ESCOLAS MUNICIPAIS EDUCAÇÃO INFANTIL,702,Obras e Instalações ,2751,"R$ 0,00","R$ 400.000,00",,"R$ 400.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Geral,2.228,MANUTENÇÃO DO TRANSPORTE ESCOLAR ,265,Materiais de Consumo,1550,"R$ 75.000,00",,,"R$ 75.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Geral,2.228,MANUTENÇÃO DO TRANSPORTE ESCOLAR ,266,Serviços de Terceiros PJ,1550,"R$ 100.000,00",,,"R$ 99.900,00","R$ 100,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 100,00","R$ 0,00","R$ 0,00"
Ensino Geral,2.229,MANUTENÇÃO DO TRANSPORTE ESCOLAR ,267,Serviços de Terceiros PJ,1576,"R$ 900.000,00",,,"R$ 897.730,00","R$ 110,00","R$ 0,00","R$ 0,00","R$ 2.160,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 2.270,00","R$ 0,00","R$ 0,00"
Ensino Geral,2.230,MANUTENÇÃO DO PROGRAMA DINHEIRO DIRETO NA ESCOLA,273,Materiais de Consumo,1551,"R$ 700,00",,,"R$ 700,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Geral,2.230,MANUTENÇÃO DO PROGRAMA DINHEIRO DIRETO NA ESCOLA,274,Serviços de Terceiros PJ,1551,"R$ 500,00",,,"R$ 500,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Geral,2.230,MANUTENÇÃO DO PROGRAMA DINHEIRO DIRETO NA ESCOLA,275,Indenizações e restrições,1551,"R$ 100,00",,,"R$ 100,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Geral,2.230,MANUTENÇÃO DO PROGRAMA DINHEIRO DIRETO NA ESCOLA,276,Equipamentos e Materiais Permanentes ,1551,"R$ 500,00",,,"R$ 500,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Geral,2.251,MANUTENÇÃO DO TRANSPORTE ESCOLAR ,268,Materiais de Consumo,1553,"R$ 1.000,00",,,"R$ 1.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Geral,2.251,MANUTENÇÃO DO TRANSPORTE ESCOLAR ,269,Serviços de Terceiros PJ,1553,"R$ 60.000,00",,,"R$ 59.980,00","R$ 20,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 20,00","R$ 0,00","R$ 0,00"
Ensino Geral,2.277,MANUTENÇÃO DA MERENDA ESCOLAR,270,Materiais de Consumo,1552,"R$ 210.000,00",,,"R$ 187.002,07","R$ 0,00","R$ 0,00","R$ 0,00","R$ 22.997,93","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 22.997,93","R$ 0,00","R$ 0,00"
Ensino Geral,2.278,MANUTENÇÃO DA MERENDA ESCOLAR,271,Materiais de Consumo,1500,"R$ 200.000,00",,,"R$ 193.400,00","R$ 6.600,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 6.600,00","R$ 0,00","R$ 0,00"
Ensino Geral,2.278,MANUTENÇÃO DA MERENDA ESCOLAR,272,Serviços de Terceiros PJ,1500,"R$ 5.000,00",,,"R$ 5.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Geral,2.278,MANUTENÇÃO DA MERENDA ESCOLAR,271,Materiais de Consumo,1550,"R$ 200.000,00",,,"R$ 104.239,62","R$ 46.751,32","R$ 0,00","R$ 0,00","R$ 49.009,06","R$ 44.581,06","R$ 14.146,61",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 95.760,38","R$ 44.581,06","R$ 14.146,61"
Ensino Fundamental,2.279,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO ,278,Materiais de Consumo,1569,"R$ 1.000,00",,,"R$ 1.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Fundamental,2.279,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO ,279,Equipamentos e Materiais Permanentes ,1569,"R$ 1.000,00",,,"R$ 1.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Educação Infantil ,2.280,MANUTENÇÃO DE CURSOS TÉCNICOS PROFISSIONALIZANTES,281,Diárias - Pessoal Civil,1500,"R$ 8.000,00",,,"R$ 5.500,00","R$ 2.500,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 2.500,00","R$ 0,00","R$ 0,00"
Curso Técnico ,2.280,MANUTENÇÃO DE CURSOS TÉCNICOS PROFISSIONALIZANTES,282,Materiais de Consumo,1500,"R$ 10.000,00",,,"R$ 1.115,00","R$ 8.885,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 8.885,00","R$ 0,00","R$ 0,00"
Curso Técnico ,2.280,MANUTENÇÃO DE CURSOS TÉCNICOS PROFISSIONALIZANTES,283,Serviços de Terceiros PJ,1500,"R$ 1.000,00",,,"R$ 1.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Superior ,2.281,MANUTENÇÃO DO TRANSPORTE ESCOLAR ,285,Diárias - Pessoal Civil,1500,"R$ 1.000,00",,,"R$ 800,00","R$ 200,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 48,00","R$ 48,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 200,00","R$ 48,00","R$ 48,00"
Ensino Superior ,2.281,MANUTENÇÃO DO TRANSPORTE ESCOLAR ,286,Materiais de Consumo,1500,"R$ 1.000,00",,,"R$ 1.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Superior ,2.281,MANUTENÇÃO DO TRANSPORTE ESCOLAR ,287,Serviços de Terceiros PJ,1500,"R$ 1.000,00",,,"R$ 1.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Educação Infantil ,2.282,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO ,289,Contratação por tempo Determinado,1569,"R$ 6.000,00",,,"R$ 6.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Educação Infantil ,2.282,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO ,290,Outras Despesas Variáveis - Pessoal Civil,1569,"R$ 1.000,00",,,"R$ 1.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Educação Infantil ,2.282,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO ,291,Materiais de Consumo,1569,"R$ 5.000,00",,,"R$ 5.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Educação Infantil ,2.282,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO ,292,Auxílio-alimentação,1569,"R$ 3.600,00",,,"R$ 3.600,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Educação Infantil ,2.282,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO ,293,Equipamentos e Materiais Permanentes ,1569,"R$ 3.000,00",,,"R$ 3.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Educação Infantil ,2.362,MANUTENÇÃO DO PROGRAMA ESCOLA DE TEMPO INTEGRAL ,294,Materiais de Consumo,1569,"R$ 10.000,00",,,"R$ 10.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Educação Infantil ,2.362,MANUTENÇÃO DO PROGRAMA ESCOLA DE TEMPO INTEGRAL ,295,Serviços de Terceiros PJ,1569,"R$ 5.000,00",,,"R$ 4.980,00","R$ 20,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 20,00","R$ 0,00","R$ 0,00"
Educação Infantil ,2.362,MANUTENÇÃO DO PROGRAMA ESCOLA DE TEMPO INTEGRAL ,296,Equipamentos e Materiais Permanentes ,1569,"R$ 5.000,00",,,"R$ 5.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0